link_meci,data_meci,echipa_gazda,echipa_oaspete,forma_puncte_gazda,forma_puncte_oaspete,h2h_victorii_gazda,h2h_gazda,medie_goluri_gazda,medie_goluri_oaspete,medie_goluri_primite_gazda,medie_goluri_primite_oaspete,medie_suturi_pe_poarta_gazda,medie_suturi_pe_poarta_oaspete,medie_total_suturi_gazda,medie_total_suturi_oaspete,medie_cornere_gazda,medie_cornere_oaspete,medie_cartonase_galbene_gazda,medie_cartonase_galbene_oaspete,medie_cartonase_rosii_gazda,medie_cartonase_rosii_oaspete,medie_ofsaiduri_gazda,medie_ofsaiduri_oaspete,medie_lovituri_libere_gazda,medie_lovituri_libere_oaspete,medie_interventii_portar_gazda,medie_interventii_portar_oaspete,medie_posesie_minge_gazda,medie_posesie_minge_oaspete,rezultat,loc_clasament_gazda,loc_clasament_oaspete
https://www.flashscore.ro/meci/fotbal/lps-hd-clinceni-Q7PNEIgJ/sepsi-IDsPIcMA/sumar/statistici/0/?mid=Y7gfRvBD,2021-11-19,LPS HD Clinceni,Sepsi Sf. Gheorghe,2,4,0,1.0,0.8,0.6,1.8,1.0,2.4,4.0,8.6,8.0,4.6,4.6,3.4,3.0,0.0,0.0,0.8,1.6,15.6,21.2,2.2,3.0,49.0,48.4,2,16,14
https://www.flashscore.ro/meci/fotbal/chindia-targoviste-nklx1aEq/rapid-bucuresti-YFCpigVG/sumar/statistici/0/?mid=zDXxjOmE,2021-11-19,Chindia Târgoviște,Rapid București,4,9,0,0.0,0.8,2.0,1.0,1.4,2.2,4.8,5.4,7.0,3.6,4.8,2.4,4.0,0.0,0.0,1.4,1.2,13.6,14.0,1.8,3.0,44.2,46.4,0,10,9
https://www.flashscore.ro/meci/fotbal/farul-constanta-CrJbN1Pa/fc-uta-arad-QDiPqBNj/sumar/statistici/0/?mid=K2fAXFXn,2021-11-20,Farul Constanța,UTA Arad,12,9,0,0.0,2.2,1.2,0.4,0.4,4.4,4.6,9.4,7.8,4.8,4.6,1.2,2.2,0.0,0.0,2.4,2.2,12.4,13.2,2.2,1.8,54.8,53.0,0,9,7
https://www.flashscore.ro/meci/fotbal/cfr-cluj-4KfIhq7B/fcu-1948-craiova-nNhLpi8p/sumar/statistici/0/?mid=K4kjSKe7,2021-11-20,U Craiova 1948,CFR Cluj,5,9,0,0.0,0.8,1.0,1.0,0.6,2.0,2.8,4.4,7.2,2.8,6.6,1.8,1.4,0.0,0.0,1.0,2.2,16.4,10.4,2.2,1.8,41.2,49.4,2,13,1
https://www.flashscore.ro/meci/fotbal/fc-arges-65I2MLv6/univ-craiova-bsd9fGaK/sumar/statistici/0/?mid=bggEWZng,2021-11-21,FC Argeș,Univ. Craiova,7,9,0,0.0,0.6,1.0,0.6,0.6,3.6,4.6,8.0,11.6,4.6,4.2,1.6,2.6,0.0,0.0,0.4,1.8,17.2,16.6,3.0,2.0,52.0,58.6,1,8,3
https://www.flashscore.ro/meci/fotbal/fc-botosani-GjY1JjUS/fcsb-Gv2kjDpN/sumar/statistici/0/?mid=tIrJVg2a,2021-11-21,FCSB,FC Botoșani,13,9,0,1.0,3.0,1.2,0.8,0.8,6.0,3.8,10.6,7.2,3.8,2.6,2.2,3.0,0.0,0.0,2.8,2.8,17.6,14.8,1.2,3.2,58.4,46.6,1,2,4
https://www.flashscore.ro/meci/fotbal/dacia-mioveni-WSNaPsAg/gaz-metan-p0uYHXwo/sumar/statistici/0/?mid=Cxe6YeIt,2021-11-22,CS Mioveni,Gaz Metan Mediaș,6,6,0,0.0,0.4,0.8,0.4,1.2,2.0,2.6,6.8,4.8,4.6,3.4,2.6,3.2,0.0,0.0,2.0,1.4,15.8,16.0,1.8,2.0,42.6,44.2,1,12,14
https://www.flashscore.ro/meci/fotbal/dinamo-bucuresti-rBgMi3MH/fc-voluntari-WIoSeFi4/sumar/statistici/0/?mid=QsjnT0t1,2021-11-22,FC Voluntari,Dinamo București,10,0,0,0.0,1.4,0.4,0.6,4.0,4.8,1.4,10.0,3.6,3.6,3.8,3.4,2.8,0.0,0.0,2.2,2.0,11.6,14.8,2.6,3.2,47.4,43.6,1,6,15
https://www.flashscore.ro/meci/fotbal/dinamo-bucuresti-rBgMi3MH/fcu-1948-craiova-nNhLpi8p/sumar/statistici/0/?mid=fLnNUDH5,2021-11-26,Dinamo București,U Craiova 1948,2,2,0,0.0,0.8,0.2,2.0,0.8,3.0,2.2,7.6,6.0,6.2,2.2,3.0,2.8,0.0,0.0,1.4,3.4,16.0,18.6,4.0,3.8,48.0,51.0,0,15,13
https://www.flashscore.ro/meci/fotbal/chindia-targoviste-nklx1aEq/sepsi-IDsPIcMA/sumar/statistici/0/?mid=SYpVSinI,2021-11-27,Sepsi Sf. Gheorghe,Chindia Târgoviște,6,8,0,0.0,1.6,0.8,1.2,0.4,5.4,2.6,12.2,4.8,6.2,2.0,1.4,2.6,0.0,0.0,0.2,1.8,16.8,13.4,2.6,4.2,57.2,42.6,0,12,10
https://www.flashscore.ro/meci/fotbal/fc-arges-65I2MLv6/fc-uta-arad-QDiPqBNj/sumar/statistici/0/?mid=0MFqnFnt,2021-11-27,UTA Arad,FC Argeș,7,10,0,0.0,1.0,1.2,1.0,0.4,3.6,2.8,9.6,6.8,5.8,4.2,1.8,2.8,0.0,0.0,1.6,3.6,14.4,20.0,1.6,2.0,56.8,52.0,2,7,5
https://www.flashscore.ro/meci/fotbal/dacia-mioveni-WSNaPsAg/rapid-bucuresti-YFCpigVG/sumar/statistici/0/?mid=pAuzSB1O,2021-11-27,Rapid București,CS Mioveni,4,1,0,0.0,0.8,0.8,1.0,3.0,5.2,2.2,10.4,6.4,8.2,2.4,4.0,3.4,0.0,0.0,1.6,2.0,15.4,15.6,3.4,2.4,48.6,44.6,0,9,11
https://www.flashscore.ro/meci/fotbal/fc-botosani-GjY1JjUS/fc-voluntari-WIoSeFi4/sumar/statistici/0/?mid=fL8hpgHh,2021-11-28,FC Botoșani,FC Voluntari,5,9,0,0.0,0.4,1.0,1.0,1.0,5.8,3.6,10.0,7.4,5.6,3.4,2.2,3.0,0.0,0.0,1.4,3.2,13.6,8.6,1.6,5.2,54.6,44.2,0,6,5
https://www.flashscore.ro/meci/fotbal/fcsb-Gv2kjDpN/univ-craiova-bsd9fGaK/sumar/statistici/0/?mid=CdJmoZ1n,2021-11-28,Univ. Craiova,FCSB,13,10,0,0.0,3.4,0.8,0.6,0.8,8.6,2.6,16.6,6.2,6.8,3.0,1.4,3.0,0.0,0.0,2.8,1.2,18.6,17.2,2.2,3.0,64.4,50.4,2,4,2
https://www.flashscore.ro/meci/fotbal/farul-constanta-CrJbN1Pa/gaz-metan-p0uYHXwo/sumar/statistici/0/?mid=O0vvRVGU,2021-11-29,Gaz Metan Mediaș,Farul Constanța,5,4,0,0.0,0.8,0.8,1.0,1.2,3.4,3.2,7.0,8.4,3.2,6.4,2.0,1.6,0.0,0.0,1.6,2.8,18.6,12.6,2.8,2.0,45.2,60.6,0,14,9
https://www.flashscore.ro/meci/fotbal/cfr-cluj-4KfIhq7B/lps-hd-clinceni-Q7PNEIgJ/sumar/statistici/0/?mid=lrnRTXWB,2021-11-29,CFR Cluj,LPS HD Clinceni,15,2,0,1.0,2.0,1.0,0.4,3.2,4.0,3.4,9.4,5.8,5.6,2.8,2.4,2.4,0.0,0.0,2.8,2.2,16.8,15.6,1.4,3.0,54.0,46.0,1,1,16
https://www.flashscore.ro/meci/fotbal/dinamo-bucuresti-rBgMi3MH/lps-hd-clinceni-Q7PNEIgJ/sumar/statistici/0/?mid=YB7dqDWb,2021-12-03,LPS HD Clinceni,Dinamo București,1,0,0,0.0,0.6,0.6,2.0,3.8,1.8,1.6,6.8,3.8,4.6,3.4,3.0,2.6,0.0,0.0,1.0,0.8,14.6,14.6,3.0,3.4,50.4,43.8,1,16,15
https://www.flashscore.ro/meci/fotbal/cfr-cluj-4KfIhq7B/chindia-targoviste-nklx1aEq/sumar/statistici/0/?mid=2oC0rXo5,2021-12-04,Chindia Târgoviște,CFR Cluj,4,9,0,0.0,0.8,1.2,1.0,0.6,2.6,2.6,5.8,7.6,4.2,6.2,2.4,1.6,0.0,0.0,1.6,1.0,14.8,10.4,2.0,1.4,41.6,49.4,2,10,1
https://www.flashscore.ro/meci/fotbal/farul-constanta-CrJbN1Pa/rapid-bucuresti-YFCpigVG/sumar/statistici/0/?mid=O009tBGH,2021-12-04,Farul Constanța,Rapid București,10,7,0,0.0,1.6,2.0,0.4,1.8,3.8,5.4,8.6,9.2,4.4,5.4,1.4,3.2,0.0,0.0,2.2,1.2,12.2,14.4,2.2,2.8,55.0,49.0,1,7,8
https://www.flashscore.ro/meci/fotbal/dacia-mioveni-WSNaPsAg/sepsi-IDsPIcMA/sumar/statistici/0/?mid=txB4si1B,2021-12-05,CS Mioveni,Sepsi Sf. Gheorghe,6,6,0,0.0,0.4,0.8,0.4,0.8,2.0,4.6,6.8,9.6,5.2,4.8,1.8,2.6,0.0,0.0,2.2,1.4,14.0,20.2,2.0,2.2,45.0,50.4,2,11,12
https://www.flashscore.ro/meci/fotbal/fc-voluntari-WIoSeFi4/fcu-1948-craiova-nNhLpi8p/sumar/statistici/0/?mid=M5cHr1co,2021-12-05,U Craiova 1948,FC Voluntari,4,10,0,0.0,0.6,1.2,1.2,0.8,2.2,3.8,5.8,7.6,3.2,4.6,1.6,3.2,0.0,0.0,1.6,3.4,16.0,10.8,2.4,4.4,44.0,44.4,2,13,4
https://www.flashscore.ro/meci/fotbal/fc-uta-arad-QDiPqBNj/fcsb-Gv2kjDpN/sumar/statistici/0/?mid=WQ3HvkoU,2021-12-05,FCSB,UTA Arad,15,7,0,1.0,3.4,1.0,0.8,0.4,6.0,4.4,11.2,7.2,3.8,4.0,1.8,1.6,0.0,0.0,2.4,1.8,16.4,13.6,1.2,2.2,57.2,51.8,1,2,8
https://www.flashscore.ro/meci/fotbal/fc-arges-65I2MLv6/gaz-metan-p0uYHXwo/sumar/statistici/0/?mid=x44DuVVN,2021-12-06,FC Argeș,Gaz Metan Mediaș,10,6,0,0.0,1.2,0.8,0.8,1.2,4.0,2.8,8.6,5.2,5.0,3.0,2.0,3.4,0.0,0.0,0.6,0.6,16.0,15.2,3.0,1.8,52.2,46.4,2,4,13
https://www.flashscore.ro/meci/fotbal/fc-botosani-GjY1JjUS/univ-craiova-bsd9fGaK/sumar/statistici/0/?mid=YZkqz9go,2021-12-06,FC Botoșani,Univ. Craiova,6,6,0,0.0,0.6,1.0,0.8,1.0,5.6,3.4,10.0,9.2,5.8,4.4,2.6,2.2,0.0,0.0,1.4,2.8,13.2,16.6,1.8,2.2,55.0,56.0,0,7,5
https://www.flashscore.ro/meci/fotbal/fcu-1948-craiova-nNhLpi8p/lps-hd-clinceni-Q7PNEIgJ/sumar/statistici/0/?mid=rqUCXzkp,2021-12-10,U Craiova 1948,LPS HD Clinceni,4,1,0,0.0,0.6,0.6,1.4,3.2,2.6,2.8,6.6,5.0,3.6,3.0,1.2,2.2,0.0,0.0,1.4,2.2,15.4,15.4,2.2,3.6,45.4,46.6,2,14,15
https://www.flashscore.ro/meci/fotbal/fc-arges-65I2MLv6/rapid-bucuresti-YFCpigVG/sumar/statistici/0/?mid=jokYvJdA,2021-12-10,Rapid București,FC Argeș,5,10,0,0.0,0.8,1.0,0.8,0.4,5.2,2.0,10.4,5.0,8.4,4.4,3.4,2.2,0.0,0.0,1.8,3.0,16.6,20.2,1.8,2.4,53.6,51.6,1,9,5
https://www.flashscore.ro/meci/fotbal/fc-botosani-GjY1JjUS/fc-uta-arad-QDiPqBNj/sumar/statistici/0/?mid=x2ipxHtT,2021-12-11,UTA Arad,FC Botoșani,4,8,0,0.0,0.6,1.2,1.2,1.2,3.0,3.8,9.2,8.0,6.2,2.8,2.0,3.0,0.0,0.0,2.2,2.8,14.4,12.6,1.2,2.2,57.2,48.2,0,9,6
https://www.flashscore.ro/meci/fotbal/fc-voluntari-WIoSeFi4/univ-craiova-bsd9fGaK/sumar/statistici/0/?mid=fJXGWf4j,2021-12-11,FC Voluntari,Univ. Craiova,10,7,0,0.0,1.4,1.4,0.6,1.2,4.4,4.0,8.6,7.6,3.0,4.0,2.6,2.6,0.0,0.0,1.6,2.6,10.6,15.6,2.0,2.2,48.2,57.6,0,3,4
https://www.flashscore.ro/meci/fotbal/fcsb-Gv2kjDpN/gaz-metan-p0uYHXwo/sumar/statistici/0/?mid=bBhtwcRM,2021-12-11,Gaz Metan Mediaș,FCSB,6,13,0,0.0,1.0,1.2,1.0,0.4,3.6,3.0,6.6,6.8,2.4,3.2,2.6,3.2,0.0,0.0,1.4,1.4,17.6,17.4,3.4,3.4,42.4,50.6,2,13,2
https://www.flashscore.ro/meci/fotbal/farul-constanta-CrJbN1Pa/sepsi-IDsPIcMA/sumar/statistici/0/?mid=8MaTuas4,2021-12-12,Sepsi Sf. Gheorghe,Farul Constanța,6,4,0,0.0,1.4,0.8,1.0,1.2,4.4,4.0,11.2,8.6,5.2,4.8,1.8,1.4,0.0,0.0,0.2,3.0,19.0,12.8,2.4,2.2,55.8,59.6,1,11,7
https://www.flashscore.ro/meci/fotbal/cfr-cluj-4KfIhq7B/dacia-mioveni-WSNaPsAg/sumar/statistici/0/?mid=fJePtuSc,2021-12-12,CFR Cluj,CS Mioveni,15,1,0,0.0,1.6,0.8,0.2,3.0,3.8,2.2,9.4,6.0,6.2,2.6,1.8,2.6,0.0,0.0,2.8,2.0,16.6,14.6,1.6,2.4,53.2,42.0,1,1,12
https://www.flashscore.ro/meci/fotbal/chindia-targoviste-nklx1aEq/dinamo-bucuresti-rBgMi3MH/sumar/statistici/0/?mid=0ddLsLCi,2021-12-13,Dinamo București,Chindia Târgoviște,3,9,0,0.0,0.8,0.6,1.6,0.0,3.6,2.0,7.6,4.4,5.6,1.8,3.0,2.8,0.0,0.0,1.4,2.6,17.4,12.2,4.0,3.6,48.6,41.2,1,16,11
https://www.flashscore.ro/meci/fotbal/fc-voluntari-WIoSeFi4/lps-hd-clinceni-Q7PNEIgJ/sumar/statistici/0/?mid=zwgjofJq,2021-12-14,LPS HD Clinceni,FC Voluntari,4,10,0,0.0,0.8,1.2,1.8,0.6,2.4,3.4,5.8,7.4,4.4,3.8,3.8,2.8,0.0,0.0,0.6,2.2,14.2,12.2,3.6,4.2,48.6,45.4,0,15,3
https://www.flashscore.ro/meci/fotbal/fc-uta-arad-QDiPqBNj/univ-craiova-bsd9fGaK/sumar/statistici/0/?mid=YT6OkzBS,2021-12-14,Univ. Craiova,UTA Arad,10,6,0,1.0,3.6,1.2,1.2,0.8,9.4,4.8,17.2,8.0,5.8,4.0,1.4,1.4,0.0,0.0,2.6,2.0,19.6,15.4,2.2,2.4,63.0,52.0,0,4,9
https://www.flashscore.ro/meci/fotbal/fc-botosani-GjY1JjUS/gaz-metan-p0uYHXwo/sumar/statistici/0/?mid=x2DFidtG,2021-12-15,FC Botoșani,Gaz Metan Mediaș,4,6,0,1.0,0.8,0.8,1.2,1.2,6.2,3.2,10.8,5.6,6.0,2.2,2.8,3.4,0.0,0.0,1.6,1.2,15.0,13.8,2.2,1.2,52.6,46.8,1,6,13
https://www.flashscore.ro/meci/fotbal/fc-arges-65I2MLv6/sepsi-IDsPIcMA/sumar/statistici/0/?mid=4lF7gIB3,2021-12-15,FC Argeș,Sepsi Sf. Gheorghe,7,8,0,0.0,1.2,1.0,1.2,0.6,3.6,4.4,8.2,9.2,5.0,5.4,1.8,2.2,0.0,0.0,0.8,1.0,16.0,20.4,3.2,2.0,53.6,54.2,0,5,10
https://www.flashscore.ro/meci/fotbal/fcsb-Gv2kjDpN/rapid-bucuresti-YFCpigVG/sumar/statistici/0/?mid=ruEBhxR9,2021-12-15,FCSB,Rapid București,15,6,0,0.0,2.6,1.6,1.0,1.8,5.4,4.8,9.8,8.6,3.8,5.6,1.4,3.0,0.0,0.0,2.8,1.4,16.2,15.4,1.6,3.2,54.0,48.6,1,2,8
https://www.flashscore.ro/meci/fotbal/chindia-targoviste-nklx1aEq/fcu-1948-craiova-nNhLpi8p/sumar/statistici/0/?mid=j5HJjGeM,2021-12-16,Chindia Târgoviște,U Craiova 1948,1,3,0,0.0,0.4,0.2,1.2,0.6,2.8,2.6,7.0,5.6,3.6,2.2,3.0,3.2,0.0,0.0,1.8,2.4,14.4,17.6,2.8,4.8,44.6,46.6,2,11,14
https://www.flashscore.ro/meci/fotbal/dacia-mioveni-WSNaPsAg/dinamo-bucuresti-rBgMi3MH/sumar/statistici/0/?mid=8MLbevsi,2021-12-16,CS Mioveni,Dinamo București,6,0,0,0.0,0.4,0.6,0.6,2.8,2.6,2.2,6.6,5.4,4.4,5.0,2.8,2.4,0.0,0.0,2.2,1.0,14.6,15.8,1.8,3.6,41.4,49.4,1,12,16
https://www.flashscore.ro/meci/fotbal/cfr-cluj-4KfIhq7B/farul-constanta-CrJbN1Pa/sumar/statistici/0/?mid=nDK2fbdc,2021-12-16,Farul Constanța,CFR Cluj,10,12,0,0.0,1.0,1.4,0.4,0.4,4.2,3.6,9.6,8.4,4.6,4.8,1.2,2.4,0.0,0.0,2.6,1.2,12.0,11.8,1.8,2.0,56.4,50.6,2,7,1
https://www.flashscore.ro/meci/fotbal/fc-uta-arad-QDiPqBNj/fc-voluntari-WIoSeFi4/sumar/statistici/0/?mid=4GkRn7fl,2021-12-17,FC Voluntari,UTA Arad,8,6,0,0.0,0.8,0.8,0.8,0.4,3.4,4.0,7.8,8.4,3.4,4.2,2.4,1.6,0.0,0.0,1.8,1.8,9.0,15.2,2.6,2.0,47.2,48.8,1,3,9
https://www.flashscore.ro/meci/fotbal/gaz-metan-p0uYHXwo/univ-craiova-bsd9fGaK/sumar/statistici/0/?mid=AFXh5FAF,2021-12-18,Gaz Metan Mediaș,Univ. Craiova,6,5,0,0.0,0.8,1.2,0.8,1.4,2.6,4.0,4.2,8.0,2.4,4.4,3.0,2.8,0.0,0.0,1.6,2.4,15.6,16.6,3.4,2.2,39.8,55.2,0,14,5
https://www.flashscore.ro/meci/fotbal/fc-botosani-GjY1JjUS/rapid-bucuresti-YFCpigVG/sumar/statistici/0/?mid=x2Zp7yt3,2021-12-18,Rapid București,FC Botoșani,8,6,0,0.0,1.0,0.8,0.4,1.0,4.8,3.0,9.6,7.8,6.8,3.2,2.6,3.0,0.0,0.0,2.4,2.4,19.0,14.6,1.8,2.8,54.4,48.6,0,8,4
https://www.flashscore.ro/meci/fotbal/chindia-targoviste-nklx1aEq/lps-hd-clinceni-Q7PNEIgJ/sumar/statistici/0/?mid=QPjNmmur,2021-12-19,LPS HD Clinceni,Chindia Târgoviște,4,6,0,0.0,0.6,0.4,1.6,0.2,2.8,2.8,5.2,7.0,4.4,3.2,3.8,2.6,0.0,0.0,0.6,2.2,15.6,13.2,3.8,4.2,47.6,43.2,2,15,12
https://www.flashscore.ro/meci/fotbal/cfr-cluj-4KfIhq7B/fc-arges-65I2MLv6/sumar/statistici/0/?mid=MgibqYmd,2021-12-19,CFR Cluj,FC Argeș,15,7,0,1.0,1.6,0.8,0.2,0.8,4.2,2.2,10.0,5.8,5.4,5.0,1.0,2.0,0.0,0.0,2.4,2.6,16.4,19.2,1.8,2.4,54.0,49.8,1,1,6
https://www.flashscore.ro/meci/fotbal/fcsb-Gv2kjDpN/sepsi-IDsPIcMA/sumar/statistici/0/?mid=ObVt8HQd,2021-12-19,Sepsi Sf. Gheorghe,FCSB,8,13,0,0.0,1.6,1.2,1.0,0.4,4.2,3.2,10.2,7.8,4.2,4.4,1.8,2.8,0.0,0.0,0.6,1.4,18.0,17.0,2.8,3.2,53.6,50.8,0,10,2
https://www.flashscore.ro/meci/fotbal/dacia-mioveni-WSNaPsAg/fcu-1948-craiova-nNhLpi8p/sumar/statistici/0/?mid=WOYl6ee9,2021-12-20,U Craiova 1948,CS Mioveni,4,1,0,0.0,0.8,0.8,1.4,2.4,3.2,2.6,7.6,6.4,5.0,2.6,1.6,2.2,0.0,0.0,1.8,2.4,15.0,13.6,1.6,3.0,49.4,41.0,0,14,12
https://www.flashscore.ro/meci/fotbal/dinamo-bucuresti-rBgMi3MH/farul-constanta-CrJbN1Pa/sumar/statistici/0/?mid=r3hfpEYk,2021-12-20,Dinamo București,Farul Constanța,6,4,0,0.0,0.8,0.8,1.2,1.0,4.4,4.4,7.8,9.2,4.2,5.0,3.0,1.4,0.0,0.0,1.4,2.6,18.0,14.0,4.2,2.0,48.6,58.0,2,16,8
https://www.flashscore.ro/meci/fotbal/fc-uta-arad-QDiPqBNj/fcu-1948-craiova-nNhLpi8p/sumar/statistici/0/?mid=4jOvJVzp,2022-02-18,U Craiova 1948,UTA Arad,6,2,0,0.0,2.0,0.5,1.0,0.5,3.5,6.0,9.5,8.0,4.0,4.5,1.5,2.5,0.0,0.0,1.5,1.5,14.5,11.5,2.0,3.0,53.0,50.0,0,8,11
https://www.flashscore.ro/meci/fotbal/dinamo-bucuresti-rBgMi3MH/gaz-metan-p0uYHXwo/sumar/statistici/0/?mid=SQ0Bzb6H,2022-02-18,Dinamo București,Gaz Metan Mediaș,0,3,0,1.0,0.5,0.7,4.5,1.7,2.0,1.3,4.0,4.0,4.0,2.7,4.0,3.0,0.0,0.0,1.5,2.3,22.5,19.3,3.5,5.3,49.0,38.3,1,15,14
https://www.flashscore.ro/meci/fotbal/fc-voluntari-WIoSeFi4/sepsi-IDsPIcMA/sumar/statistici/0/?mid=CEKzwiSF,2022-02-19,FC Voluntari,Sepsi Sf. Gheorghe,4,1,0,0.0,1.5,0.3,0.5,1.0,4.5,2.0,7.5,7.7,5.0,5.0,1.5,1.7,0.0,0.0,1.5,0.7,12.0,18.7,4.0,3.3,52.5,51.7,1,12,7
https://www.flashscore.ro/meci/fotbal/dacia-mioveni-WSNaPsAg/fcsb-Gv2kjDpN/sumar/statistici/0/?mid=EL5Vugrc,2022-02-19,CS Mioveni,FCSB,5,6,0,0.0,1.3,3.0,0.7,0.0,4.0,5.0,7.3,10.5,6.3,8.0,2.3,2.0,0.0,0.0,2.3,1.0,12.3,14.0,0.3,2.0,57.3,57.0,0,10,1
https://www.flashscore.ro/meci/fotbal/chindia-targoviste-nklx1aEq/fc-botosani-GjY1JjUS/sumar/statistici/0/?mid=0IHmH95d,2022-02-20,Chindia Târgoviște,FC Botoșani,3,1,0,0.0,0.3,1.5,0.3,2.0,4.3,4.0,9.3,7.0,5.7,4.5,1.3,3.0,0.0,0.0,2.7,1.0,16.0,10.0,1.3,3.0,46.7,47.5,0,12,3
https://www.flashscore.ro/meci/fotbal/cfr-cluj-4KfIhq7B/rapid-bucuresti-YFCpigVG/sumar/statistici/0/?mid=hC4ZvDc3,2022-02-20,CFR Cluj,Rapid București,2,2,0,0.0,0.5,0.3,0.5,0.7,5.0,3.7,14.0,8.0,4.0,3.0,3.5,1.7,0.0,0.0,1.5,0.7,17.0,13.3,3.5,2.0,55.0,56.3,1,9,13
https://www.flashscore.ro/meci/fotbal/farul-constanta-CrJbN1Pa/fc-arges-65I2MLv6/sumar/statistici/0/?mid=YNLWwXC9,2022-02-21,Farul Constanța,FC Argeș,6,1,0,0.0,2.0,0.5,1.0,1.0,6.0,2.0,9.3,3.5,4.3,3.5,2.0,1.0,0.0,0.0,1.7,1.0,9.7,18.0,3.3,3.0,55.7,50.0,2,3,5
https://www.flashscore.ro/meci/fotbal/lps-hd-clinceni-Q7PNEIgJ/univ-craiova-bsd9fGaK/sumar/statistici/0/?mid=nFDqIkjj,2022-02-21,LPS HD Clinceni,Univ. Craiova,0,3,0,1.0,1.0,3.5,5.5,2.0,2.5,7.5,3.0,13.0,2.0,7.0,3.5,2.0,0.0,0.0,1.5,1.5,10.5,12.5,4.0,3.0,40.0,50.5,2,22,4
https://www.flashscore.ro/meci/fotbal/fc-uta-arad-QDiPqBNj/lps-hd-clinceni-Q7PNEIgJ/sumar/statistici/0/?mid=QL0BWl5q,2022-02-25,UTA Arad,LPS HD Clinceni,4,0,0,0.0,0.3,0.3,0.3,2.0,5.0,0.7,10.3,2.0,5.7,1.3,2.3,2.0,0.0,0.0,2.0,1.0,13.3,15.0,0.3,7.0,58.7,36.7,1,12,22
https://www.flashscore.ro/meci/fotbal/chindia-targoviste-nklx1aEq/univ-craiova-bsd9fGaK/sumar/statistici/0/?mid=4CaFV8Kk,2022-02-25,Univ. Craiova,Chindia Târgoviște,7,3,0,0.0,1.3,1.5,0.3,1.5,3.0,4.0,10.7,10.5,6.3,2.5,2.0,2.0,0.0,0.0,2.3,1.0,16.3,11.0,1.3,3.0,52.7,45.5,1,1,10
https://www.flashscore.ro/meci/fotbal/fcu-1948-craiova-nNhLpi8p/gaz-metan-p0uYHXwo/sumar/statistici/0/?mid=KvOryVdS,2022-02-26,Gaz Metan Mediaș,U Craiova 1948,1,1,0,0.0,1.0,1.3,1.5,2.3,1.5,3.0,9.5,7.0,5.0,3.7,2.5,2.3,0.0,0.0,3.5,0.7,13.5,15.3,4.0,5.0,36.5,45.0,2,14,9
https://www.flashscore.ro/meci/fotbal/cfr-cluj-4KfIhq7B/sepsi-IDsPIcMA/sumar/statistici/0/?mid=Ess6hWR2,2022-02-26,Sepsi Sf. Gheorghe,CFR Cluj,6,5,0,0.0,2.5,2.0,0.5,1.7,8.5,6.0,13.5,10.7,5.0,2.3,2.0,3.3,0.0,0.0,1.5,2.7,17.5,15.3,1.5,1.7,54.5,52.3,2,11,6
https://www.flashscore.ro/meci/fotbal/dinamo-bucuresti-rBgMi3MH/rapid-bucuresti-YFCpigVG/sumar/statistici/0/?mid=6yKvxBsM,2022-02-26,Rapid București,Dinamo București,2,1,0,0.0,1.0,0.3,1.0,2.0,2.0,2.3,8.0,5.3,3.0,2.7,2.0,4.0,0.0,0.0,3.0,2.3,16.5,16.7,4.5,1.3,47.5,47.3,0,13,15
https://www.flashscore.ro/meci/fotbal/fc-arges-65I2MLv6/fc-voluntari-WIoSeFi4/sumar/statistici/0/?mid=CSa9ijs9,2022-02-27,FC Argeș,FC Voluntari,9,2,0,1.0,1.3,0.0,0.3,1.0,6.7,1.0,9.3,3.7,7.3,4.0,2.7,2.3,0.0,0.0,3.0,1.3,18.7,10.7,1.0,4.0,53.3,47.7,0,3,9
https://www.flashscore.ro/meci/fotbal/dacia-mioveni-WSNaPsAg/fc-botosani-GjY1JjUS/sumar/statistici/0/?mid=Yo4JUSZe,2022-02-27,FC Botoșani,CS Mioveni,9,1,0,0.0,2.3,0.0,0.0,0.5,6.0,1.0,10.0,5.0,2.3,2.5,1.3,3.5,0.0,0.0,1.7,0.5,12.0,16.5,2.0,4.0,48.7,48.0,0,5,10
https://www.flashscore.ro/meci/fotbal/farul-constanta-CrJbN1Pa/fcsb-Gv2kjDpN/sumar/statistici/0/?mid=Cx3NTnk2,2022-02-27,FCSB,Farul Constanța,5,4,0,0.0,2.7,4.5,2.3,1.5,7.3,8.0,11.0,12.5,7.7,7.5,3.0,0.0,0.0,0.0,2.7,2.0,16.3,6.5,2.0,0.0,56.3,56.5,2,4,7
https://www.flashscore.ro/meci/fotbal/chindia-targoviste-nklx1aEq/fc-uta-arad-QDiPqBNj/sumar/statistici/0/?mid=4Qvlp8Zr,2022-03-01,Chindia Târgoviște,UTA Arad,4,3,0,0.0,0.5,0.7,0.5,0.7,3.8,5.7,7.8,9.0,4.5,4.7,1.2,2.3,0.0,0.0,2.0,1.0,16.8,11.0,1.0,3.7,47.2,49.7,1,11,8
